index,id,created_at,text,author.id,author.created_at,author.username,author.location,author.public_metrics.followers_count,geo.full_name,public_metrics.like_count,public_metrics.retweet_count,sentiment
736531,1083489638931750915,2019-01-10 22:23:54+00:00,@piersmorgan I’m no vegan but fuck me that whole statement makes no sense I’m not sure vegans are terribly bothered about calories,607139516,2012-06-13T11:45:12.000Z,TobyErrock,Preston,253,,0,0,-0.9609
755612,1083382890606391296,2019-01-10 15:19:44+00:00,Greggs don’t need to advertise vegan sausage roll this clown does it for them https://t.co/Vtin4ZyQU3,2953562386,2014-12-31T18:21:02.000Z,MIG311200,Preston,1013,,0,0,0.0
779897,1083148998851153921,2019-01-09 23:50:19+00:00,"Today on Vegan UK... Another angry vegan millennial ordering a veggie item from maccies and absolutely ASTONISHED AND SO ANGRY that they were given chicken by accident because GOD FORBID HUMAN ERROR OCCURS IN FAST FOOD RESTAURANTS. Fucking hell, that page, gimme a break 🙄",211361322,2010-11-03T01:28:36.000Z,danielledbsn,Preston,256,,2,0,-0.9542
782633,1083127955281334274,2019-01-09 22:26:42+00:00,@AJS71 @gembob86 @ChrisGPackham @CostaCoffee @WeAreVeganuary Costa coffee....I could starve if I relied on your vegan offerings. You really need to up your game,879090181332193280,2017-06-25T21:33:26.000Z,MounseyJanet,"Preston, England",90,,0,0,-0.4404
787527,1083096994191757318,2019-01-09 20:23:41+00:00,UK government : UK Parliament: Make Vegan/Vegetarian Labeling Lawful - Sign the Petition! https://t.co/B5vTV4ina2 via @UKChange,37626510,2009-05-04T09:14:46.000Z,galleyslave15,"Penwortham, Preston, UK",2849,,0,0,0.0
789779,1083083235230388257,2019-01-09 19:29:00+00:00,@markperry65 Is that a @GreggsOfficial vegan snag roll slightly overdone!?...😉,152682530,2010-06-06T16:07:32.000Z,Aaronh97,"Preston, Lancs, England",2170,,0,0,0.0
793342,1083061791637340161,2019-01-09 18:03:48+00:00,@Gingermarls @GreggsOfficial @piersmorgan I'm not bothered about the vegan rolls just the use of word vegan meaning no product made or produced by animals and then stick sausage next to it which like I said ground up meat in intestine kinda don't get it just call it what it is a vegan roll or whatever it is roll,108627823,2010-01-26T15:05:24.000Z,scottyplod1988,Preston uk,13,,0,0,0.3098
793467,1083061219932676096,2019-01-09 18:01:31+00:00,If you were allergic to milk I'd hope you would be a bit more savvy. Why would their unlimited ice cream all be vegan? That makes no sense.   \n\n https://t.co/3KhtESJL0a via @MetroUK,350782689,2011-08-08T09:16:07.000Z,stillill72,preston,752,,0,0,-0.128
794395,1083055369805537280,2019-01-09 17:38:17+00:00,@wardiaz85 Located next to the vegan buffet bar pal 👍,259882767,2011-03-02T19:57:54.000Z,BigSoup_,"Preston, England",134,,10,0,0.0
796140,1083045543989919744,2019-01-09 16:59:14+00:00,@jordgoodwin5 Never felt more like a vegan sausage roll in my life,491522283,2012-02-13T18:41:04.000Z,AshleighWignall,"Preston, England",548,,0,0,-0.3241
802331,1083004089208836097,2019-01-09 14:14:30+00:00,i want a mfking vegan sausage roll rn,2824911551,2014-10-12T12:08:44.000Z,colouryourbones,preston/liverpool ,3939,,2,0,0.0772
805923,1082979735469203456,2019-01-09 12:37:44+00:00,"Couldn't get hold of a Vegan Sausage Roll yesterday, I am now looking for a Greggs round Manchester Piccadilly Railway station or Liverpool Lime Street Railway Station on the 21st January, any ideas?",999967995102420992,2018-05-25T10:58:43.000Z,VictorK43995989,Proud Prestonian and Lancs Lad,17411,,1,0,0.0
814991,1082903958396510208,2019-01-09 07:36:37+00:00,"@wardiaz85 @pnefc Haha, I've been to Swansea dear, wasn't alive in the 60s but I imagine Swansea was the model! Oh and Sainsbury's is opposite the ground in case you're worried about a vegan option.",33477956,2009-04-20T10:39:14.000Z,johngriffiths1,Preston,495,,0,0,-0.2225
821654,1082815196492632064,2019-01-09 01:43:55+00:00,I’m eating (vegan) no bake cookies as I watch my Kentucky Wildcats in a barn burner against Texas A &amp; M. Mama’s recipe was veganized. I haven’t had no bakes in years.,1127009540,2013-01-28T04:37:44.000Z,Tonya_Aria,"Prestonsburg, KY",558,"Prestonsburg, KY",3,0,-0.5267
832342,1082744477117284352,2019-01-08 21:02:54+00:00,#FDNWHour Super excited about our Preston Vegan Supper Club on Jan 19th #Veganuary2019  https://t.co/LtXYWVxtl0 https://t.co/zEt0WFWtsC,1058788253355126784,2018-11-03T18:29:25.000Z,BlissYogaSound,preston ,140,,0,0,0.743
833029,1082741164607000576,2019-01-08 20:49:44+00:00,Seriously delicious vegan lasagna from @LittleVeganUK Meant to photograph it but scoffed it too quickly #Preston #Veganuary2019 https://t.co/ecOfLdWAOm,1058788253355126784,2018-11-03T18:29:25.000Z,BlissYogaSound,preston ,140,,0,0,0.25
833916,1082737167644966912,2019-01-08 20:33:51+00:00,Vegan's explaining the vegan lifestyle after 0.3 seconds of meeting them. https://t.co/Y2Jvqq3Ghx,547475459,2012-04-07T09:36:48.000Z,RichardR_92,Preston,314,,0,0,0.0
843444,1082699162934743040,2019-01-08 18:02:50+00:00,@chrismaxwell01 @CAFCofficial This is insanity. You should be @pnefc number 1. Turn vegan then you can come back! 🌱 ⚽️ #maxiforno1,82351765,2009-10-14T12:53:23.000Z,emma_treasure,"Preston, Lancashire",49,,0,0,-0.5707
847378,1082683181533483013,2019-01-08 16:59:20+00:00,"I'm sick of hearing about vegan sausage rolls. Not because I've anything to say about vegans, but because I'm on a gluten free diet and your making me think about sausage rolls. #doh",16320995,2008-09-17T00:57:51.000Z,jedw,"Preston, Lancashire",510,,0,0,0.5106
850002,1082669587840278530,2019-01-08 16:05:19+00:00,@GemmaUpham Vegans are the ones complaining about animals being killed. If they shut up for once nobody would have to make vegan sausage rolls. Enjoy a sausage roll for the meaty goodness it provides.,49059430,2009-06-20T17:20:45.000Z,TheElementAg,Preston,933,,0,0,-0.0258
850209,1082668414085332993,2019-01-08 16:00:39+00:00,Most of us have some form of irrational fears. Mine involve dating. But are they irrational or relevant? And could a vegan actually kill me!\nhttps://t.co/LkudkTM1tq,21085250,2009-02-17T12:40:59.000Z,samsboringblog,Preston/Cork ,1737,,0,0,-0.9117
858385,1082608132109549568,2019-01-08 12:01:07+00:00,#veganuary here we come! Showing off our wonderful local produce with our vegan stew pie &amp; vegan mediterranean risotto \n.\n.\n#vegan #gblongton #visitlancashire #longton https://t.co/XE3qUaJa1r,877175582550876162,2017-06-20T14:45:30.000Z,gb_longton,"Longton, Preston, England",239,,0,0,0.6114
861916,1082572923204980736,2019-01-08 09:41:12+00:00,"@geeenz_ Couldn't find a Greggs vegan one, they'd all sold out. Here's Pier's taste test. https://t.co/bfYR99SGFD",297429813,2011-05-12T14:10:28.000Z,bolshie_walshy,Preston,2203,,0,0,0.0
879838,1082383658810593281,2019-01-07 21:09:08+00:00,@cday99_ You love a sausage roll you lad bet you loving these new Greggs vegan range and can of Diet Coke,240373693,2011-01-19T19:42:07.000Z,drizzydash,Preston,2308,,0,0,0.8442
880109,1082381867502977025,2019-01-07 21:02:01+00:00,@cday99_ Sausage roll mate? Vegan one,240373693,2011-01-19T19:42:07.000Z,drizzydash,Preston,2308,,2,0,0.0
887264,1082340689223053312,2019-01-07 18:18:23+00:00,@IrregularDave Not often you get a vegan recommending a steakhouse but...good lord...,410723063,2011-11-12T13:43:21.000Z,CoryRocker,"Preston, England",1446,,0,0,0.0
891402,1082317141876068354,2019-01-07 16:44:49+00:00,@piersmorgan @GMB So what if people want to be vegan? How the fuck does it change your life you fucking Jack of Clubs!,317720159,2011-06-15T11:14:02.000Z,Collycoaster,Preston,154,,0,0,-0.5411
901890,1082243954740023296,2019-01-07 11:54:00+00:00,@FGRFC_Official @DaleVince Buy us and I'll only eat vegan sausage rolls from now on.,614305197,2012-06-21T11:10:43.000Z,walshyt100,Euxton/Chorley/Preston,450,,18,0,0.0
902204,1082240975798521858,2019-01-07 11:42:10+00:00,"Ah come on mate.  You have to be Vegan to support them, LOL. https://t.co/bFwEew7Glk",81924169,2009-10-12T20:44:50.000Z,A_Chenery,"Preston, Lancashire",213,,1,0,0.7378
905435,1082206833127948288,2019-01-07 09:26:30+00:00,"@ShellieLou1974 @GMB @piersmorgan Fewer calories, less fat and more protein in the vegan roll. Also, I'm not sure what goes in a normal sausage roll can be described as ""healthy meat""...",410723063,2011-11-12T13:43:21.000Z,CoryRocker,"Preston, England",1446,,8,0,0.1872
906917,1082190416773087232,2019-01-07 08:21:16+00:00,"Im not vegan or veggie either, just think his manor is awful. Got to keep up that Mr Nasty profile.",316638024,2011-06-13T19:00:57.000Z,emilykat93,Preston,458,,0,0,-0.765
907889,1082181036442828800,2019-01-07 07:43:59+00:00,I liked a @YouTube video https://t.co/SrTVgZyuCl Trying the NEW Greggs Vegan Sausage Roll..,1108758114,2013-01-21T11:21:03.000Z,connorasprey,"Preston, England",311,,0,0,0.4215
908204,1082177347653124097,2019-01-07 07:29:20+00:00,Couldn't resist the temptation - Greggs Vegan Sausage Roll\n\n@GreggsOfficial #vegan #vegansausageroll @WeAreVeganuary \n\nhttps://t.co/YJFXbQq1lU,892736396,2012-10-20T07:57:24.000Z,TonyWorrall1,Preston,1815,,0,0,0.0
924604,1082010542410207232,2019-01-06 20:26:30+00:00,@Prestonphonebox @mc_math17 @PylonPenwortham @Jazzyblue_7 @Harpee_Who_Me @ianfreudian @semtexsue @IdaD0wn @CleetusAlreetus @NHM_London @Lostock_Henge @PR1Thermometer @FishergateBllrd @LeylandTank Thought ASDA did 2 for 1.99.\nOh sorry that's vegan bacon,922065693805293569,2017-10-22T11:42:47.000Z,Swingbridge2,"Preston, England",765,,3,0,-0.0772
928086,1081988644326572032,2019-01-06 18:59:29+00:00,"@piersmorgan No he is fine, tucking into a tasty Vegan sausage roll as we speak.",2449863319,2014-04-17T14:33:13.000Z,LimeTreeEurope,Halifax / Preston,1920,,0,0,-0.1027
930377,1081974900758327302,2019-01-06 18:04:53+00:00,Big thumbs up from us for the @marksandspencer vegan burger. Yummy!,350782689,2011-08-08T09:16:07.000Z,stillill72,preston,752,,0,0,0.5707
931325,1081969053177167872,2019-01-06 17:41:38+00:00,the vegan sausage rolls from gregg's are banging,1046648823689478145,2018-10-01T06:31:40.000Z,mxggxmm,"Preston, England",341,,3,0,0.0
934344,1081950389803630592,2019-01-06 16:27:29+00:00,sooooooo the Greggs vegan sausage roll is actually really good https://t.co/MAXgJdKOWi,917703171186810885,2017-10-10T10:47:40.000Z,Katieisobelb,"Preston, England",26,,0,0,0.4927
941136,1081901262323490816,2019-01-06 13:12:16+00:00,"Hi guys,\n\nPlease note that from tomorrow the restaurant will be close for lunch time and open just from 5pm until 9pm every day, Friday 5-9.30pm, Saturday 12-9.30pm and Sunday 12-9pm (Vegan menu is included... https://t.co/g3anFQK7X8",3407061683,2015-08-07T10:53:54.000Z,VittoriasGB,"Preston, England",663,,0,0,0.0
944976,1081869698067767296,2019-01-06 11:06:50+00:00,Who even has time in their life to be outraged by a vegan sausage roll? @GreggsOfficial #outrage,47068416,2009-06-14T10:06:54.000Z,Cammy71,Preston,146,,1,0,-0.5423
966740,1081661991092191233,2019-01-05 21:21:29+00:00,I'd like to go on record and confirm the OG pound bakery Vegan Sausage Rolls are much better than the greggs ones. And two for a quid. So there.,43226742,2009-05-28T23:53:25.000Z,IAmJacobRiley,Preston,385,,0,0,0.6597
971408,1081638923980468230,2019-01-05 19:49:50+00:00,https://t.co/PZu20KoiNN - I agree with Caroline Lucas that something needs to be done with regards agriculture's emissions but it will penalise producer and consumer. Diets need to change. Meat can still be consumed but in a more manageable way. The planet needs to heal,286709739,2011-04-23T14:55:33.000Z,AnnaHall32,"Preston, Lancashire",774,,0,0,0.1901
973167,1081630120354435072,2019-01-05 19:14:51+00:00,"No, these people aren’t protesting against vegan sausage rolls  https://t.co/6e0el9qmsM",309672252,2011-06-02T13:40:25.000Z,simonebeee,Preston | Coventry,920,,0,0,-0.6124
975261,1081620041165127682,2019-01-05 18:34:47+00:00,To those people buying vegan food to throw it in the bin - you’re giving a company providing vegan options extra profit. EXCELLENT WORK. 👏🏻\n\nYou’re also wasting food. Why not give to the homeless? Then you’re buying vegan food AND feeding homeless. Could you be lefty snowflakes?!,150210098,2010-05-31T10:52:47.000Z,JennaferHolt,Preston / Manchester,550,,0,0,0.8264
975264,1081620035272093696,2019-01-05 18:34:46+00:00,Loving Piers Morgan’s tweets about all this vegan stuff 😂 what I want to know is do vegan cafes/ restaurants sell meat alternatives to us meat eaters 🤔,215795059,2010-11-14T22:59:22.000Z,tashaelly,"Lostock Hall, Preston ",301,,0,0,0.6369
977228,1081612370169028608,2019-01-05 18:04:19+00:00,"@therealbriman @sarahtomlins123 Why not just an anti vegan protest, we need to rid the world of this horrific disease",440058437,2011-12-18T14:31:12.000Z,carldean3,"Preston, Lancs",2118,,0,0,-0.7421
979337,1081603921678872576,2019-01-05 17:30:44+00:00,"Shout outs to @Gingermarls for turning up for a few friendly games of #SmashBrosUltimate with one of the @GreggsOfficial #VeganSausageRolls to try for myself.\n\nI’m no vegan, but they’re night and day nicer than the real alternative from my tastebuds p.o.v.  Great work 👏",44417343,2009-06-03T18:15:32.000Z,kermit1986,"Preston, England",449,"Preston, England",4,0,0.9001
980722,1081598777742540805,2019-01-05 17:10:18+00:00,"@muddyvee @AntRuns @Philsdriving @Whiffenpuff @lewclarke1 No more 80% vegan, no more foam rolling, no more 6am club, me and @jthavest are #swimmingdads now. #inspiringourchildren",792865836876886016,2016-10-30T23:08:41.000Z,80percentvegan,"Preston, England",1807,,7,0,-0.7292
990207,1081562706837229569,2019-01-05 14:46:58+00:00,Tried the vegan sausage roll from Greggs and I 10/10 would recommend and would have it again,503130991,2012-02-25T15:07:52.000Z,JemmaKeighley,Manchester/ Preston,3275,,1,0,0.3612
990639,1081560826077761536,2019-01-05 14:39:30+00:00,https://t.co/gi9vMWvX0G,350782689,2011-08-08T09:16:07.000Z,stillill72,preston,752,,0,0,0.0
992163,1081554927900602369,2019-01-05 14:16:03+00:00,"That's it on Tuesday I'm going to Greggs and I'm going to have a Vegan Sausage Roll. Nobody is going to tell me what I can and cannot eat, these people are flaming fruit cakes, the SYL fans really have done themselves proud this time, NOT. https://t.co/E2VsrEkbRC",999967995102420992,2018-05-25T10:58:43.000Z,VictorK43995989,Proud Prestonian and Lancs Lad,17411,,0,0,0.4767
999098,1081516262965080067,2019-01-05 11:42:25+00:00,@SeasidersPolice @AFCFixtureNews Don't forget the various Greggs establishments with vegan sausage rolls for Piers Morgan!,308696065,2011-05-31T21:02:26.000Z,gazpne,"Preston, Lancashire",718,,4,0,0.2401
999176,1081515787758772224,2019-01-05 11:40:32+00:00,People are kicking off about @GreggsOfficial selling vegan sausage rolls........\n\nCome on people seriously!? https://t.co/0uup7x7ZEX,849677904178970625,2017-04-05T17:39:33.000Z,PeterMcarthur89,"Preston, England",262,"North West, England",0,0,0.0
1000768,1081505799682383872,2019-01-05 11:00:50+00:00,@herbivore_club @Joseph_Plant @piersmorgan @toadmeister Not hearing anything from the medical profession to suggest we all convert to veganism. Maybe because it tastes like sh#t. Which it does. I lived with a vegan for 12 months. Vile food.,297429813,2011-05-12T14:10:28.000Z,bolshie_walshy,Preston,2203,,0,0,-0.3818
1002909,1081490489163927552,2019-01-05 10:00:00+00:00,"It may be shepherdless, but still a tasty vegan alternative. Happy Veganuary! https://t.co/JPk7vrbMhC",14786683,2008-05-15T14:33:44.000Z,leponline,Preston,70958,,1,0,0.7463
1005157,1081471911522127872,2019-01-05 08:46:11+00:00,Who knew a vegan sausage roll could cause so much uproar 😂😂 get a grip,53932516,2009-07-05T15:33:53.000Z,StephhRobbo,Preston,670,,0,0,0.0
1006605,1081456777164701696,2019-01-05 07:46:02+00:00,"New Year, New You ✨.\n\nAre you going plant based or cutting down on the drink this month?  @AldiUK https://t.co/oQj3qvGsBH",917319263555325952,2017-10-09T09:22:10.000Z,QueensShopPark,"Preston, England",21,,0,0,-0.128
1018436,1081332039083847680,2019-01-04 23:30:22+00:00,@TLatshaw @BOSHTV This is the first intentionally vegan meal I ever made https://t.co/tMEAoOG2yK,410723063,2011-11-12T13:43:21.000Z,CoryRocker,"Preston, England",1446,,1,0,0.0
1018657,1081330767047917568,2019-01-04 23:25:19+00:00,"@TLatshaw @BOSHTV I said twooooo! I'll alternate and also mix that up with whatever vegan options they have at the work canteen. I don't feel like I'm lacking variety, especially since I just used to eat ham sandwiches every day 😁",410723063,2011-11-12T13:43:21.000Z,CoryRocker,"Preston, England",1446,,1,0,-0.3404
1019221,1081327703121412098,2019-01-04 23:13:09+00:00,"@TLatshaw @BOSHTV Definitely much harder, but it's getting easier! The problem right now is that ready-prepared vegan stuff is still quite pricey. \n\nIs there a particular reason you don't cook? Just don't have the time?",410723063,2011-11-12T13:43:21.000Z,CoryRocker,"Preston, England",1446,,0,0,0.3923
1019806,1081325138396762113,2019-01-04 23:02:57+00:00,"15. I'll never go back.\n\nI'm not sure if I can live out the rest of my life eating a 100% vegan diet (I'm certainly trying), but one thing's for sure.\n\nI'll never go back to meat for as long as I live (which, I'm told, should be around 9 years longer than the average carnivore) https://t.co/woC79rbfIn",410723063,2011-11-12T13:43:21.000Z,CoryRocker,"Preston, England",1446,,1,0,0.0565
1019813,1081325094880841728,2019-01-04 23:02:47+00:00,"12. Everyone becomes a professional nutritionist when they hear you're a vegan.\n\nAgain, it's usually not malicious, but the amount of times I've been asked ""Are you getting enough protein?"" by somebody who clearly hasn't got a clue what ""enough protein"" actually is... https://t.co/Q1wvxYYZFe",410723063,2011-11-12T13:43:21.000Z,CoryRocker,"Preston, England",1446,,2,0,0.5499
1019837,1081324978866393089,2019-01-04 23:02:19+00:00,8. Vegan food can actually be amazing.\n\nAnd way closer to the 'real thing' than you might have ever thought possible. It's not just salad and falafel. https://t.co/RrUXzT4RXI,410723063,2011-11-12T13:43:21.000Z,CoryRocker,"Preston, England",1446,,2,0,0.0
1019872,1081324796334489602,2019-01-04 23:01:36+00:00,"2. But when they do, they're far more supportive than I expected.\n\nOf course, you get the odd roasting (which I enjoy btw) but the vast majority of people are generally just curious and very polite. A few have even gone vegan/vegetarian/reduced their meat intake as a result! https://t.co/2tdAaZFCmC",410723063,2011-11-12T13:43:21.000Z,CoryRocker,"Preston, England",1446,,1,0,0.6639
1019881,1081324765921591301,2019-01-04 23:01:28+00:00,"1. Meat eaters like to talk about my diet far more than I do.\n\nI honestly don't know where the whole ""vegans don't shut up about being vegan!"" trope comes from - the only time the topic comes up in my face-to-face conversations is when it's discovered by somebody who eats meat... https://t.co/7M7qASsFvk",410723063,2011-11-12T13:43:21.000Z,CoryRocker,"Preston, England",1446,,1,0,0.7232
1030841,1081277482710515714,2019-01-04 19:53:35+00:00,@_kiransinghx Tbf they’d throw it back it at you if your told em it was vegan,1351629026,2013-04-14T11:14:46.000Z,aaronrowbo,"Preston, England",365,,1,0,0.0
1040546,1081236315021213703,2019-01-04 17:10:00+00:00,Man was outraged by a food outlets vegan option. https://t.co/AVC88JIK0D,223440346,2010-12-06T11:57:11.000Z,CarlBrown82,"Preston, England",840,,0,0,-0.5423
1042569,1081228883062599680,2019-01-04 16:40:28+00:00,Next up in my Proper Ard Tasty Treats series is a box of vegan clementines. \n\n#box #orange #lunchbox #swimmingdads #nike #ambassador #limassol #REDJANUARY #vegansausageroll #DryJanuary2019 https://t.co/8l497ROZMR,792865836876886016,2016-10-30T23:08:41.000Z,80percentvegan,"Preston, England",1807,,2,0,0.0
1049160,1081201094817124352,2019-01-04 14:50:03+00:00,"Greggs vegan sausage rolls sold out everywhere and there’s prick throwing in bins for clout, am I angry or am I fuming 😤😤",219000082,2010-11-23T17:31:08.000Z,sheilaamay,preston/ mcr,567,,7,0,-0.8555
1049321,1081200534084816896,2019-01-04 14:47:49+00:00,@HelloItsKieran You can get vegan butter can’t you? And vegan eggs. You gonna try a vegan roll?,114003055,2010-02-13T19:25:32.000Z,emmalakeland,Preston,130,,0,0,0.0
1052529,1081187318416007168,2019-01-04 13:55:18+00:00,@somelikesocial @GreggsOfficial Absolute gold. Have you seen the handpackaged vegan sausages rolls they sent out? They caused a stir for many reasons....,1049234926279823362,2018-10-08T09:47:55.000Z,peacock_social,"Preston, England",227,,1,0,0.0
1052827,1081186266664878080,2019-01-04 13:51:08+00:00,Sorry to the gals who were snaked out of vegan sausage rolls at greggs just now after we bought the last six 🙃,211361322,2010-11-03T01:28:36.000Z,danielledbsn,Preston,256,,1,0,-0.0772
1053634,1081182758142136326,2019-01-04 13:37:11+00:00,@mopnefc @piersmorgan @lukeparker05 vegan vegan vegan,4342834287,2015-12-01T19:31:46.000Z,__owendavies,"Preston, England",292,,2,0,0.0
1053679,1081182607541501953,2019-01-04 13:36:35+00:00,Those Vegan Sausage Rolls from Greggs genuinely taste better than the ordinary ones!,50041540,2009-06-23T17:33:38.000Z,RyanDawsonn,"Preston, England",769,,6,0,0.4926
1056321,1081171016066523136,2019-01-04 12:50:32+00:00,"I LOVVVVVE this, amazing to see more variety of Vegan food and all at war with Piers Morgan, “the best revenge is to not be like your enemy”, thank you and well done @GreggsOfficial @McDonaldsUK @pizzahutuk for standing up for everyone!! https://t.co/aUzSDz80oJ",22761131,2009-03-04T12:06:02.000Z,soundslikeaaron,Preston......yeahh (I think)!!,267,,4,0,0.5823
1057711,1081165091700174849,2019-01-04 12:26:59+00:00,Sat in boots car park scranning my vegan sausage role in pure bliss 🥰🥰,703608937376047104,2016-02-27T15:53:38.000Z,sachacookson,"Preston, England",244,,0,0,0.5719
1064097,1081133345537474560,2019-01-04 10:20:50+00:00,"@Crystal_belle @klaudia88178735 @JohnOberg @piersmorgan Unless I am mistaking something your argument is that 'everyone should eat less meat and we should all confront the reality of how we treat animals' the only way you have suggested we do that so far is to become Vegan. If that's the argument, how would you go about that?",823859927496228864,2017-01-24T11:48:08.000Z,JustPlainSi,"Preston, England",27,,0,0,-0.6249
1065423,1081126228264931328,2019-01-04 09:52:33+00:00,"Trying #Veganuary2019? Come along to our #Preston Vegan Supper Club and DJ set 19th Jan. Eat vegan food, meet lovely people, listen to great music https://t.co/4j9TszCCyg @LittleVeganUK #GuildCity #WhatsOnInPreston @blogpreston https://t.co/652D34AWZj",1058788253355126784,2018-11-03T18:29:25.000Z,BlissYogaSound,preston ,140,,0,0,0.836
1069778,1081098671947698176,2019-01-04 08:03:03+00:00,@alicemayw_ @GreggsOfficial No such thing as vegan sausage roll .. basically it’s a ‘roll’,1042917647728488448,2018-09-20T23:25:18.000Z,pnemacca,Preston,13,,0,0,-0.296
1072813,1081068684163072001,2019-01-04 06:03:54+00:00,@xanax_xdeviant @kvyleigh Ugh I wanna marry Sexy Vegan😍,195841584,2010-09-27T18:13:18.000Z,spunk_m0nkey,"Preston, United Kingdom",4404,,0,0,0.1531
1082581,1080980113376886784,2019-01-04 00:11:57+00:00,"Vegetarians: “please can I have the new vegan pizza, but with a shedload of cheese on it?!” @pizzahutuk @GreggsOfficial #vegetarianproblems #welovecheese 🧀🧀🧀🧀 https://t.co/OdDl8q7K9r",3174233933,2015-04-16T21:49:32.000Z,nursejessbf,"Preston, England",300,,0,0,0.0
1082659,1080979774720364544,2019-01-04 00:10:36+00:00,"@pizzahutuk @GreggsOfficial Vegetarians: “please can I have the new vegan pizza, but with a shedload of cheese on it?!” @pizzahutuk @GreggsOfficial #vegetarianproblems #welovecheese 🧀🧀🧀🧀",3174233933,2015-04-16T21:49:32.000Z,nursejessbf,"Preston, England",300,,0,0,0.0
1083102,1080977470357151744,2019-01-04 00:01:27+00:00,"Wow what will the vegans do now you’ve just spent your OWN money on a vegan product, contributing to its success meaning more companies will follow the same idea ??? You really showed them x veganism has truly been ended 😧 x https://t.co/V0Eyw1o8Dy",1576097359,2013-07-07T21:23:26.000Z,dana_kellie,23/Preston/W🌷,102,,4,0,0.8988
1087608,1080960023889625089,2019-01-03 22:52:07+00:00,If veganism is the superior diet how come vegan farts smell so bad,610255952,2012-06-16T20:30:46.000Z,bigdavewood,Preston,342,,3,0,-0.2479
1088974,1080955515776237568,2019-01-03 22:34:12+00:00,@piersmorgan Joined #veganuary19 today. After 6 pints of vegan beer decided it's time for #chickenburger.,870364597,2012-10-09T18:15:02.000Z,JamesJimmykay,preston,101,,2,0,0.0
1095617,1080934787001602048,2019-01-03 21:11:50+00:00,City fans love an old fashioned boo don’t they. Bet they booed that Greggs Vegan Roll announcement,41401648,2009-05-20T17:15:38.000Z,Charley_Fletch,Preston,693,,0,0,0.6369
1096404,1080932408776671232,2019-01-03 21:02:23+00:00,@piersmorgan Don’t let me or a vegan pasty stop you!,264242744,2011-03-11T15:43:22.000Z,garyrobbo81,"Preston, England",1011,,0,0,-0.3595
1099745,1080922622135742464,2019-01-03 20:23:30+00:00,@piersmorgan Is that the best you can come up with?. AYE MATE YA JUST LOST TO A VEGAN SAUSAGE ROLL 😂😂,3028286817,2015-02-10T16:05:05.000Z,baby0ctopus,"Preston, England",44,,3,0,0.2885
1100394,1080920738587205632,2019-01-03 20:16:01+00:00,@Calderbank What like your vegan sausage roll?!,2528404790,2014-05-27T22:19:09.000Z,northsocrates,"North End, Preston",74,,0,0,0.4199
1101167,1080918366100037632,2019-01-03 20:06:35+00:00,@alicemayw_ @GreggsOfficial Stupid name for it. Do they do vegan meat pies,1968458298,2013-10-18T09:02:40.000Z,rwlandscapes1,"Preston,Lancashire",279,"Preston, England",0,0,-0.5267
1102371,1080914583571836928,2019-01-03 19:51:33+00:00,@shaunwkeaveny Imagine being Piers Morgan with a @GreggsOfficial #vegan specimen shoved in every hole he owns. #controversial,41635281,2009-05-21T17:44:51.000Z,MogStanley,"Preston, England",1232,,0,0,0.0
1103117,1080912121439887360,2019-01-03 19:41:46+00:00,"Piers Morgan is actually a good guy tbh, he’s promoting the Vegan products at places like Greggs and Pizza Hut, pretty nice of him https://t.co/xU8x1suejv",189100105,2010-09-10T11:36:33.000Z,cstll0,"Preston, England",770,,1,0,0.9169
1104656,1080907874342072320,2019-01-03 19:24:54+00:00,@kayhawke I’m 80% vegan and 80% dry,792865836876886016,2016-10-30T23:08:41.000Z,80percentvegan,"Preston, England",1807,,0,0,0.0
1104833,1080907399840489472,2019-01-03 19:23:01+00:00,@klaudia88178735 @Crystal_belle @JohnOberg @piersmorgan That's a very simplistic way of looking at it. I give a shit about animal cruelty but I also enjoy eatimg meat. I am also biologically a meat eater. You cant reasonably expect people to turn Vegan to suit a personal agenda. Am sure u agree with that,823859927496228864,2017-01-24T11:48:08.000Z,JustPlainSi,"Preston, England",27,,0,0,0.775
1105391,1080905787470299136,2019-01-03 19:16:36+00:00,Still waiting for the day vegan Jaffa cakes become a thing! #26yearsandwaiting,78914199,2009-10-01T14:19:24.000Z,Catonsthename,"Preston, Lancashire",365,,1,0,0.0
1106124,1080903690196791297,2019-01-03 19:08:16+00:00,Swear the next English Civil War will be over a fucking vegan sausage roll,599936639,2012-06-05T08:24:45.000Z,olliehxnxghan,Preston / Leeds,1607,,4,0,-0.6249
1107624,1080899484048113664,2019-01-03 18:51:33+00:00,"Sorry, but, why are people losing their shit over a vegan sausage roll?",49765998,2009-06-22T21:07:41.000Z,ahoysarahhh,"Preston, Lancashire",55,,2,0,-0.8573
1111649,1080888317384773634,2019-01-03 18:07:11+00:00,@RyanDawsonn You vegan? Or just fancy trying one lol,1064121127390318592,2018-11-18T11:40:21.000Z,AshleyPNEFC,"Preston, England",5,,0,0,0.4215
1114100,1080881963525963776,2019-01-03 17:41:56+00:00,@piersmorgan Love to catch you on the day you have something #vegan 😇,823267201524318209,2017-01-22T20:32:51.000Z,AmbianceLed,"Preston, England",442,,0,0,0.6369
