index,id,created_at,text,author.id,author.created_at,author.username,author.location,author.public_metrics.followers_count,geo.full_name,public_metrics.like_count,public_metrics.retweet_count,sentiment
3586,1088222806494580742,2019-01-23 23:51:49+00:00,"Pac-Man is vegan! Can you dig it?\n\n#Repost buckleylovearts\n・・・\nI'm technically not talking about vegan club\n\n#veganclub #lanights #streetstencil #imissyoualready @ Los Angeles, California https://t.co/IdMLgOIHMC",14410838,2008-04-16T18:00:23.000Z,lefouiam,"Los Angeles, CA",299,"Los Angeles, CA",1,0,0.0
3589,1088222784797462528,2019-01-23 23:51:44+00:00,Boca meatless grounds are so so good. I made vegan tacos and I am living.,827373264,2012-09-16T16:33:51.000Z,hollydolly1926,Michigan,409,,2,0,0.6236
3593,1088222757484183552,2019-01-23 23:51:38+00:00,"@chloempetridis @vegassist There's tons of info and support you can find online for going vegan, when you're ready for it. E.g. check out @WeAreVeganuary.",2472817628,2014-05-01T17:35:07.000Z,matryoshka_core,,177,,0,0,0.6369
3599,1088222745320579072,2019-01-23 23:51:35+00:00,"@angie_karan What the fuck, you'd choose NY over N. Cali, San Francisco, Bay Area? Just kidding, sort of. I'm thrilled you're expanding and offering delicious vegan alternatives to an American audience. If I had the money, I'd buy a franchise in a heart beat. I wish you great success.",1022895514130370560,2018-07-27T17:24:29.000Z,IDreamWeave2,,386,,0,0,0.9288
3600,1088222729206038528,2019-01-23 23:51:31+00:00,Get started for free. 10 Level Hypnosis Audio Program-affordable support \nhttps://t.co/JBYEXkinVr\n\nSupport animal welfare/rights \n#weightwatchers #weightlossjourney #weightlosstransformation #weightloss #vegan #Veganuary https://t.co/HBsjYFWUNl,1119208716,2013-01-25T12:42:35.000Z,WeightLossMp3,,270,,0,1,0.7184
3601,1088222727826071553,2019-01-23 23:51:31+00:00,Will you follow the new Canada Food Guide’s advice to eat more plant-based protein? Vote at https://t.co/DGL2HZ0m5a.,140947471,2010-05-06T19:44:36.000Z,Leth_Herald,"Lethbridge, Alberta, Canada",17362,,0,0,0.0
3605,1088222712588201984,2019-01-23 23:51:27+00:00,No everything is sunshine and roses when it comes to my experiments in the kitchen. \nI tried two new recipes for vegan cheese/garies and neither came out to my satisfaction today. \nFuck. #practicemakesperfect #kitchenfailshappen,13497212,2008-02-15T00:41:19.000Z,OhThatLily,Tongva land,769,,0,0,0.5994
3608,1088222690387873795,2019-01-23 23:51:22+00:00,taking honey helps bees out a lot so anyone who says honey isnt vegan doesnt know jack about shit https://t.co/UL7Io3oZpW,783710284573736961,2016-10-05T16:47:47.000Z,mangeky_,"NY ☆ ffxiv, fe, and ttrpg",525,,6,0,-0.25
3614,1088222669764464640,2019-01-23 23:51:17+00:00,"good vibes with much money e vegan with much money, qual odeio mais?\n\nas que forem brancas e privilegiadas. \nou seja.",88461381,2009-11-08T17:14:12.000Z,qu_enmd,,273,,0,0,0.4404
3619,1088222606291914753,2019-01-23 23:51:02+00:00,かるなぁさん @KarunaNagoya1 で購入した\n\n【PREMIUMフレークカレー】🍛\n\nでVeganカツカレーのお弁当。\n朝作っている時に味見をしたら、深みがあって美味しい！\nお昼が楽しみ☺️\n\n五葷不使用なのでオリエンタルベジの方にも🙆‍♀️\n\n#vegan\n#ヴィーガンカレー粉\n#ヴィーガンカツカレー https://t.co/zvCfJkiaii,988194392639913984,2018-04-22T23:14:37.000Z,chintauVL,👇You TubeとInstagramはこちらから,610,,18,3,0.0
3621,1088222602643075072,2019-01-23 23:51:01+00:00,@RachaelRayShow @FarmSanctuary Milk that doesnt come from a cruel and unethical industry... I meant to say plant based milk..almond is our preference!!!,948204001,2012-11-14T17:56:21.000Z,bombayfoodtruck,"12955 Olive Blvd, Creve Coeur",1958,,3,0,-0.2741
3624,1088222565766782977,2019-01-23 23:50:52+00:00,Beginners Guide to a Vegan Diet https://t.co/EGyQ83seKv https://t.co/M2ZyehAX0v,44495035,2009-06-04T00:00:36.000Z,Italprod,"detroit,mi",315,,0,0,0.0
3627,1088222467238309888,2019-01-23 23:50:29+00:00,Vegan oldum. https://t.co/zypvADrjNT,607925845,2012-06-14T07:38:06.000Z,akifzturk,,426,,1,0,0.0
3628,1088222459386572800,2019-01-23 23:50:27+00:00,I liked a @YouTube video https://t.co/M5Qh6SmlUz 10 Tips To Go Vegan The Easy Way - BEGINNERS GUIDE,41657817,2009-05-21T19:31:29.000Z,jorgebanha,"Évora, Portugal",689,,0,0,0.6908
3631,1088222445885104128,2019-01-23 23:50:23+00:00,VEGAN WEDNESDAY!!!\nAre we ever excited to present to you our new and improved Vegan feature of the week. Our Chefs has been working super hard to ensure we  have the best options ever so… https://t.co/RhPsYUOO9b,901317111460413442,2017-08-26T05:35:19.000Z,themunkeysfist,"271 Bernard avenue, Kelowna BC",18,,1,1,0.9491
3633,1088222427023257600,2019-01-23 23:50:19+00:00,"Kia ora New Zealand! The vegan Valentine's range is now available in stores! You can find your nearest store here: https://t.co/a4zWo2sWQm\n\nNot long now, Australia! Keep your eyes peeled 🍆🍑👀 https://t.co/1MmagQyRB8",237922194,2011-01-13T23:27:40.000Z,LUSH_AusNZ,Australia & New Zealand,7180,,13,3,-0.7249
3634,1088222410975965184,2019-01-23 23:50:15+00:00,What y’all know about that young breakfast #vegan burrito though? #norecipe #justcreate https://t.co/egjSmC3d2q,30181411,2009-04-10T07:29:43.000Z,ItMustBeJu5,"minneapolis, mn",170,,0,0,0.0
3642,1088222374590324736,2019-01-23 23:50:06+00:00,lol this vegan instagramer i follow is at the opening party for my work rn,411873711,2011-11-14T00:23:44.000Z,fun_sox,,193,,0,0,0.6705
3643,1088222362078769152,2019-01-23 23:50:03+00:00,"Are you looking for a #healthy recipe to try for #dinner tonight? Then take a peek at my Classic #Tabbouleh, which is also #vegan, budget-friendly, and delicious. #ThePlantPoweredDietitian https://t.co/WmVIhhoiqH",80936722,2009-10-08T20:34:45.000Z,SharonPalmerRD,"Ojai, California",10302,,1,0,0.5719
3649,1088222297205354496,2019-01-23 23:49:48+00:00,"Updated @CanadaFoodGuide... we like the plant based additions, and info on reading ingredient labels! What do you like about the new guide? #CanadaFoodGuide https://t.co/tnKlgHgaxm",786294879366160385,2016-10-12T19:58:02.000Z,F2CNutrition,"British Columbia, Canada",504,,6,0,0.6476
3652,1088222275495776257,2019-01-23 23:49:43+00:00,"@claudelittner It's good to see she's gone for a less provocative/sexual slant as advised by everyone who looked at branding during The Apprentice. I think she'll do well if it sells well. I'm not a vegetarian/vegan, but the packaging caught my eye.",263766316,2011-03-10T18:07:52.000Z,craig_mcewan74,Glasgow,608,,1,0,0.4678
3657,1088222220659449862,2019-01-23 23:49:30+00:00,Valentines Day Sensory Bin #vegan https://t.co/Bl0pjW3viz,3377120501,2015-07-15T10:22:57.000Z,VeganTalkTT,United Kingdom,431,,0,0,0.0
3661,1088222204058390528,2019-01-23 23:49:26+00:00,@BilldozerChi @MJg0at23 @Adamedge16 @barstoolsports Vegas odds favor the guy being a vegan......,226362874,2010-12-14T00:18:37.000Z,NeverArrested23,,73,,0,0,0.4019
3664,1088222192565960704,2019-01-23 23:49:23+00:00,"This makes me wanna he a vegan, poor little babies https://t.co/6GnLgpcPqg",2273789754,2014-01-03T01:31:05.000Z,makaylasierraa,wayne co,813,,2,0,-0.4767
3665,1088222168473788422,2019-01-23 23:49:17+00:00,It’s going down today at the burger shop! Vegan burgers on deck 🌱 😩🔥\n.\n.\n#burgerama #burgeramavv #valleyvillage #losangeles #plantbased #vegan #veganeats #beyondburger #beyondmeat… https://t.co/YgJsO0QEgI,1067224788551122944,2018-11-27T01:13:12.000Z,BurgeramaV,"North Hollywood, Los Angeles",40,"Los Angeles, CA",1,0,0.0
3668,1088222159510503424,2019-01-23 23:49:15+00:00,It don’t matter if you vegan or vegetarian u keep that BAD energy ur heart finna blow at 35,1529798232,2013-06-19T05:36:50.000Z,iiibread,|TACOMA|SEA|LA|PDX|,466,,0,1,-0.4648
3669,1088222155442212871,2019-01-23 23:49:14+00:00,Y’all thin mints are VEGAN?? I should have known I was doing good for the environment  🌳🙌🏻♻️,1555825369,2013-06-29T14:31:44.000Z,earthnerdemma,,646,,34,2,0.504
3679,1088222109157986304,2019-01-23 23:49:03+00:00,@localravioli bitch I just ate a sausage and ricotta vegan calzone come say this to my face,517218661,2012-03-07T04:46:24.000Z,reebok_boy_,"Pleasant Prairie, WI",28,,0,0,-0.5859
3687,1088222068372459520,2019-01-23 23:48:53+00:00,10 Sneaker Brands That’ll Make You Re-Think #Sustainable Footwear: https://t.co/G63wvAupQp via @fashionbeans #fashion,2527904352,2014-05-27T17:27:47.000Z,EarthAccounting,"Los Angeles, CA",24884,,0,0,0.0
3693,1088221995878146048,2019-01-23 23:48:36+00:00,if anyone has any yum yum plant based recipes send em my way plz https://t.co/Ic166iE6gD,72461239,2009-09-08T03:30:25.000Z,meghancantu_,"Los Angeles, CA",356,"Los Angeles, CA",0,0,0.0772
3698,1088221954212069387,2019-01-23 23:48:26+00:00,"@PRVeganos @Chemjobber This is true, I was making a mild joke. The vegan sausage roll weighs 101g and has 311 kCal, while the regular sausage roll weighs 103g and has 317 kCal. The vegan version has 19.02g of fat vs 22g of fat, but it has slightly more salt. Protein 12g (vegan) vs 9.4g (regular).",2238209474,2013-12-09T21:45:50.000Z,Synthon61,"Wales, United Kingdom",422,,0,0,0.3612
3704,1088221939024490496,2019-01-23 23:48:23+00:00,“Plant-based foods cause fewer adverse environmental effects than animal products by every metric.”\n✅ Cut carbon footprint? 🏭\n✅ Fight #deforestation? 🌴\n✅ Save water? 💦 \n✅ Save lives? 🐵🐮🐨\n Skip meat &amp; dairy: #GoVegan for #Sustainability\n#sdg13 \nhttps://t.co/bLT3LYXiqB,852611863309205504,2017-04-13T19:58:03.000Z,BillSmith445566,United States,948,,7,5,0.2869
3709,1090399145951723521,2019-01-29 23:59:49+00:00,I should be asleep but about two hours ago I decided I should eat a sausage roll.... Past me you are an idiot. Psst vegan sausage roll 😋 https://t.co/n757XHDlTV,750768965778112514,2016-07-06T19:10:44.000Z,crittermischief,Amaurot,132,,0,0,-0.6652
3712,1090399137583906816,2019-01-29 23:59:47+00:00,My specialty is vegan tacos xD lol,887264682179821569,2017-07-18T10:55:59.000Z,ohhitskittyface,,139,,0,0,0.765
3713,1090399127949721601,2019-01-29 23:59:45+00:00,@BriMalandro @emoblackthot “Plant based pussy hoes” 😭😭😭,894316419785121792,2017-08-06T21:57:04.000Z,0hdatme,,163,,0,0,0.0
3719,1090399054570442754,2019-01-29 23:59:27+00:00,"""Vegan Make-Ahead Chia Oats"" #food #eat #health #tastyfix https://t.co/kyrQtdNO9A",1586307386,2013-07-11T16:52:01.000Z,FoodieNewsie,,1339,,0,0,0.0
3724,1090399000031883264,2019-01-29 23:59:14+00:00,#theveganfoodie 🏋🏽‍♀️🏋🏽‍♀️ 15 x 4 @ The Vegan Vixen https://t.co/Ujc6IRGwgz,31351113,2009-04-15T05:41:56.000Z,TheVeganFoode,United States,2212,"New Tecumseth, Ontario",0,0,0.0
3725,1090398998870020097,2019-01-29 23:59:14+00:00,Don't ask me to go vegan with you . I eat Everything and plan on it til the day I die😂,100298192,2009-12-29T19:14:51.000Z,Consistent_Flyy,,919,,0,0,0.0
3727,1090398998857433089,2019-01-29 23:59:14+00:00,@vegan_vexation @MesMitch Raw chicken??? Who wants to get salmonella like that? 🤮,2341115236,2014-02-13T11:22:50.000Z,piscesfullmoon,"Rønde, Denmark ",10733,,1,1,0.5362
3734,1090398891848187904,2019-01-29 23:58:49+00:00,Vegan in Furs\n#MeatTheMusic #GoVegan,12804612,2008-01-28T22:38:18.000Z,mrror,Napoli,667,,0,0,0.0
3736,1090398885430902784,2019-01-29 23:58:47+00:00,@meatymcsorley Cough cough @ vegan terfs cough cough,304943246,2011-05-25T11:18:04.000Z,KashWhiteley,cancer☼  Aquarius☽  pisces ➶,5027,,8,0,0.0
3741,1090398839398371328,2019-01-29 23:58:36+00:00,"Vegan dinner- gluten-free pasta with pasta sauce, zucchini and half of an avocado. Yum! #willowcooksvegan #willowsjourney #yumyum #vegan https://t.co/cI27QItH0P",27104470,2009-03-27T21:39:54.000Z,WillowRose_Co,canada,257,,0,0,0.0
3742,1090398830896574465,2019-01-29 23:58:34+00:00,"1. Someone follows me because I used the word 'vegan' in a post. They assume I am one. 2. The same person decides to read my stuff and thinks, 'Oh shit!' 3. They unfollow me. 4. I unfollow them. 5. Neither of us is any the wiser 6. How symbolic of how people behave all the time.",524330987,2012-03-14T12:58:06.000Z,SocialBeastie,Birmingham UK,3469,,0,0,0.3595
3743,1090398820817649671,2019-01-29 23:58:32+00:00,I liked a @YouTube video https://t.co/Ngp7wg5r2A WHAT I EAT IN A DAY | VEGAN ON THE GO (2019) | DR MONA VAND,2379326534,2014-03-08T21:21:03.000Z,Caro_Harro,,10,,0,0,0.4215
3745,1090398796432007169,2019-01-29 23:58:26+00:00,Let me find out Buddy's a chef! I go to a vegan restaurant in my hood at least once a week. Love it! https://t.co/VBK3M22RQw,54177676,2009-07-06T11:10:56.000Z,KiraLatrice,Maryland,360,,1,1,0.6988
3748,1090398784679337984,2019-01-29 23:58:23+00:00,今日の動物の搾取に加担しないVEGAN弁当。\nいつもと同じだから説明なし。\n最近の進歩はタッパー3つから2つに減らせるようになってきたこと、笑\n\n#Veganfood\n#VEGANは美容や健康志向ではありません https://t.co/DJw66K2sLt,991580683,2012-12-05T19:05:45.000Z,STOPFUR,,2013,,7,4,0.0
3749,1090398771853254656,2019-01-29 23:58:20+00:00,💕Vegan Biscuits💕 preparing for this cold weather by making some comfort food. I dream one day Gonzo will have a kitchen space as well as manufacturing/farming so we can create all our… https://t.co/aSasCc8dtj,3157701624,2015-04-15T15:15:43.000Z,TWTPNYC,"New York, NY ",31,,0,0,0.7884
3750,1090398769273888768,2019-01-29 23:58:19+00:00,the idea that people can't get buff with a plant based diet is bizarre\n\nguey you ever seen horses or a dang elephant\n\nmfing gorillas don't even eat meat,50042212,2009-06-23T17:35:59.000Z,quesoylibertad,occupied ho chunk territory ,837,,5,0,0.0
3751,1090398760784474112,2019-01-29 23:58:17+00:00,"Also, remember how we're calling it the ""Midieival Wall"" now? We're also calling it the ""Climate Change Vortex."" Why Trader Joe's is closed, Nancy? It's the Climate Change Vortex. Think about how you can't get vegan marshmallows for your organic hot chocolate next time you vote!",43740260,2009-05-31T19:32:09.000Z,FuegoDiego,"Phoenix, AZ ",463,,2,0,0.0
3753,1090398751183855619,2019-01-29 23:58:15+00:00,@BounceBallsUK @sourcedbox @vegan @WeAreVeganuary @thebobpalmer @bethancook96 This partnership is unstoppable! So many delicious vegan snacks I’d love to try &amp; what a way to help kick start a happy &amp; healthy 2019! Retweeting &amp; definitely liking! :) https://t.co/LwhEXEDG7j,761223043330998273,2016-08-04T15:31:31.000Z,R3Amelia,,198,,0,0,0.977
3755,1090398747262140417,2019-01-29 23:58:14+00:00,"@jacksfilms we all know the vegan bio was @theneedledrop, fantano how do you feel",1315207806,2013-03-29T20:52:35.000Z,nutntubear,"my desk, maybe making a game",87,,3,0,0.0
3759,1090398714286563329,2019-01-29 23:58:06+00:00,@lWonderU @vegan_vexation https://t.co/s7OOPahiq9,1421005718,2013-05-11T16:06:49.000Z,LIGHT_ON_144,,5512,,0,0,0.0
3762,1090398677741522944,2019-01-29 23:57:58+00:00,"&lt;&lt;New Recipe&gt;&gt;These Vegan Albóndigas in Tomato Chile Broth (Albóndigas en Caldillo Duranguense) are made with a mixture of black beans, rice, and sautéed mushrooms and served in a  tomato and chile ancho broth. ** ** This recipe is part of an amazing pro… https://t.co/PW1N1v9zzZ https://t.co/bZC9cGKhoG",390370649,2011-10-13T21:40:59.000Z,DorasTable,"San Antonio, TX",786,,4,0,0.5859
3763,1090398673916383232,2019-01-29 23:57:57+00:00,#dairy 'farms' - their days are numbered. And they know it. https://t.co/CPXpGveGCK,26529561,2009-03-25T16:22:00.000Z,WDean68,Subterrania,495,,0,0,0.0
3765,1090398663640313857,2019-01-29 23:57:54+00:00,"@probs_hangry I’ll be making a guide that can help you live the complete vegan lifestyle. If you need advice, this guide can be quite useful to you🤷🏽‍♂️. You should check out my Instagram and Twitter.@veganhomes",1084312260632301568,2019-01-13T04:52:43.000Z,HomesVegan,,611,,2,0,0.7089
3768,1090398651455889408,2019-01-29 23:57:51+00:00,@mikamckinnon I continue to take my chances with vegan cookie dough.,52542145,2009-06-30T22:24:27.000Z,lavawitch,Birdland ,1059,,0,0,0.2023
3770,1090398650394701826,2019-01-29 23:57:51+00:00,@AjeebBrother Erm...this is sarcasm I’ve been vegan for years LOOOOOOOL,1219765766,2013-02-25T20:51:33.000Z,AH_XCIII,United Kingdom,1706,,1,0,-0.2263
3771,1090398646997270528,2019-01-29 23:57:50+00:00,Our best Mason jar salad tip: Put the dressing on the bottom and greens towards the top so they don't get soggy! https://t.co/YG4i1RxHan https://t.co/Z1idfwMaME,704425828294103040,2016-02-29T21:59:39.000Z,IconBAApts,"Broken Arrow, OK",4,,0,0,0.7424
3773,1090398620707418112,2019-01-29 23:57:44+00:00,Vegan on A Budget Cookbook #Giveaway https://t.co/igMCetPcQC,43942221,2009-06-01T18:44:10.000Z,donnateller,,539,,0,0,0.0
3774,1090398610116665344,2019-01-29 23:57:41+00:00,Jeg likte en @YouTube-video – https://t.co/JdViu2e85c WHAT I ATE TODAY // eating PLANT-BASED from the garden 🌱,735467718,2012-08-03T20:12:12.000Z,camillagilja,"Larchmont, NY",7,,0,0,0.0
3776,1090398564633591808,2019-01-29 23:57:31+00:00,@Doritos vegan spicy nacho? Thoughts?,1019096024390832128,2018-07-17T05:46:40.000Z,ZombitzI,"Arizona, USA",21,,0,0,0.0
3782,1090398466600259584,2019-01-29 23:57:07+00:00,@teebodiesel @vegan_vexation https://t.co/0S2b08kx5r,1421005718,2013-05-11T16:06:49.000Z,LIGHT_ON_144,,5512,,1,0,0.0
3783,1090398466289881089,2019-01-29 23:57:07+00:00,The latest Daily Gluten Free Crumbs! https://t.co/T3AC8RGGaA Thanks to @PiaceriMed @Eyecandypopper @Ems_Lems #glutenfree #vegan,151854185,2010-06-04T12:19:10.000Z,TRCrumbley,"Virginia, USA",1435,,0,0,0.7574
3788,1090398426238316544,2019-01-29 23:56:58+00:00,"@realDonaldTrump I was going to warn you against displaying your ignorance but I don’t know that you have much of a choice. Weather and climate are not synonymous, bro! Think about it in terms of your diet vs. a meal. If you, one day, eat a salad it won’t make you a vegan, you idiot!",2472770893,2014-05-01T16:44:14.000Z,playnthakeyofj,,46,,1,0,-0.7896
3792,1090398416746803202,2019-01-29 23:56:55+00:00,"@Roco91 @sollgodoyy @camilaxparadise @relligious Nadie te obliga a nada deja de joder.\nNadie quiere tu tiempo, nadie quiere que seas vegan.\nUsá tu tiempo para algo mejor que rompernos las pelotas. \nNo vamos a comer animales porque nos digas que es mas barato porque nosotrxs que dejamos de hacerlo sabemos que no es cierto.",3304398640,2015-05-31T04:45:53.000Z,LMPau13,Argentina,1838,,2,0,-0.296
3793,1090398375986544640,2019-01-29 23:56:46+00:00,"i’ve been craving waffles for weeks, someone please find me vegan waffles",717018923565068289,2016-04-04T16:00:07.000Z,kaseydiIIa,24 | she/her ⚢,1068,,3,0,0.3182
3794,1090398370303139841,2019-01-29 23:56:44+00:00,"my grandma just asked me if i wanted bread or a tortilla to go with the vegan feta i'm eating, ummmm who do you think i am?????",902938672453926912,2017-08-30T16:58:50.000Z,ash_grey_skies,,233,,1,0,0.0
3795,1090398360245321734,2019-01-29 23:56:42+00:00,@mewtoyou Ask as leftist vegan why they don’t eat eggs. Most say cuz it’s a baby chicken. So baby chickens have more rights than baby humans?,2261025822,2013-12-25T04:36:07.000Z,SolidRedPeon,"Murrells Inlet, SC",45556,,0,0,0.0
3804,1090398293958553601,2019-01-29 23:56:26+00:00,Are you a #vegan or #vegetarian and looking for a place that has options for you to eat? #SaigonSurface is the answer! This delicious #Curry Tofu Claypot could be yours! https://t.co/3ul1W1Rm77,273679296,2011-03-28T23:37:49.000Z,SaigonSurface,"Omaha, NE",268,,1,0,0.6467
3810,1090398210038874117,2019-01-29 23:56:06+00:00,"Recette de #salade de #boulgour et #lentilles #rouges, vegan, kisir (Turquie) https://t.co/ZWRAVYstEo https://t.co/tNBvbEwySn",371796499,2011-09-11T14:49:17.000Z,chefocuisine,,1622,,0,0,0.0
3811,1090398205395783681,2019-01-29 23:56:05+00:00,@BriMalandro @emoblackthot plant. based. pussy. hoes 💀💀💀💀 i.....,320943879,2011-06-20T19:39:23.000Z,devilmilff,Bull city 🐃,1156,,0,0,0.0
3812,1090398197615190017,2019-01-29 23:56:03+00:00,"Who said summer wasn’t for braises. Why not try a delicious vegan braise of barley, citrus and vegetables. X #missrdaisy #racheldaisy #daylesford #melbourne #daylesfordblogger… https://t.co/1KtvbHzvqt",3222234072,2015-05-21T12:57:30.000Z,rrrconsultant,Melbourne,61,,0,0,-0.4585
3818,1090398182859784197,2019-01-29 23:56:00+00:00,"Our vegan friendly eggplant rollups. With couscous, cauliflower &amp; pine nuts are a perfect way to start off any meal. 📸 @wildrosepatina #yegvegan @ The Common https://t.co/BvU16X016Y",249770663,2011-02-09T19:00:53.000Z,TheCommonYEG,"Edmonton, canada",5743,,1,0,0.6808
3823,1090398167491928070,2019-01-29 23:55:56+00:00,Seeing stuff like this makes me feel so useless and like there’s nothing I can do to help :(. Can’t wait till future generations look back n think why the fuck did people ever eat/hunt/test on/ abuse animals.\n\nA vegan lifestyle ensures animals don’t need to keep suffering. https://t.co/ym9zMxxv6x,801531914842755074,2016-11-23T21:04:35.000Z,erinbarx,"Glasgow, Scotland",231,,3,0,-0.8279
3824,1090398155013742592,2019-01-29 23:55:53+00:00,moment of truth i’m in woolies looking for the vegan cheesecake,25653649,2009-03-21T07:53:18.000Z,kayleejne,she/her,6108,,0,0,0.3182
3826,1090398153797521408,2019-01-29 23:55:53+00:00,@awright4645 @tracy__e @saladeaufromage @MacroFour @MikeEnRegalia @Bill76533323 @nosferatusaint @bigfatsurprise You've got to remember that there isn't a 'vegan food industry' - it's the same industry producing both meat and vegan food. The waste from the latter providing the feedstock for the former. I even noticed  Nestle #Shreddies proclaiming to be 'proudly vegan' today...,191125421,2010-09-15T17:28:14.000Z,Rosewood_Farm,Yorkshire Ings,3222,,0,0,0.2023
3829,1090398104262709253,2019-01-29 23:55:41+00:00,ok i will try this vegan mac and cheese if i ever get the chance to run by the grocery store so i don't die of cheese,881730958805925888,2017-07-03T04:26:57.000Z,discocubizm,PEGGY DID NOTHING WRONG,397,,1,0,0.7666
3830,1090398096155181058,2019-01-29 23:55:39+00:00,@connormcenhill1 @VeganGains Once u know the truth as vegans do it's difficult not 2 get angry sometimes but I've learned along my journey that education is best bc a lot of ppl r really uninformed so attacking/insulting them does nothing 2 enlighten them or 4 the vegan movement which is abt saving animals.,1068696287384616963,2018-12-01T02:40:25.000Z,EarthlingSandy,Planet Earth       ,403,,0,0,0.6121
3832,1090398095689613314,2019-01-29 23:55:39+00:00,"@SassyMarie06 Noooo, but I’m trying to eat more vegan meals😊",28328343,2009-04-02T12:32:08.000Z,Close2myDreams,"ï¿½T: 37.99049,-84.45864",3018,,0,0,0.0
3834,1090398079252082688,2019-01-29 23:55:35+00:00,"@MrNishKumar @WeAreOneEU Then paragraph 12, section 3a  of the brexshit disaster plan states if there is a shortage/no food, leavers can be used to to fill that gap so people like her although tough &amp; tastless, can be eaten. I’ll pass as I’d rather embrace vegan lifestyle fully than eat rancid meat.",16112664,2008-09-03T13:29:24.000Z,PhatGrrl,"London, UK",1358,,2,0,-0.6469
3836,1090398078933364736,2019-01-29 23:55:35+00:00,@LiT4LENNON Vegan?,1012185052749459461,2018-06-28T04:04:56.000Z,PaiceFromInsta,,149,,0,0,0.0
3838,1090398070305705984,2019-01-29 23:55:33+00:00,I'm really starting to fit into my suit rather nicely and easily upon the second year anniversary of this plant-based eating program. Even my co-workers who… https://t.co/ixo0DgoXp8,24674273,2009-03-16T10:36:11.000Z,Accu_paul,"Milton, DE",1122,"State College, PA",0,0,0.7943
3840,1090398029759299584,2019-01-29 23:55:23+00:00,"I really do respect people who are going vegan or vegetarian 🌱.... but don’t try to convince me , imma still be meat , it’s probably not good , but I will still eat it 🤩",716656469,2013-10-15T20:34:53.000Z,shadiya58,,1010,"Union, NJ",9,1,0.1481
3842,1090398008800362497,2019-01-29 23:55:18+00:00,"@john_collector @whorevidal Usually vegan, carrot cake-based, and most often raisins.",4146066675,2015-11-09T02:42:16.000Z,IshaiBarnoy,"Baltimore, MD",255,,3,0,0.0
3852,1090397960842694656,2019-01-29 23:55:07+00:00,"Proud moment! Today we catered (for the 2nd time) to the known celebrity chef, food writer and campaigner, River Cottage Man, Mr Hugh Fearnley-Whittingstall!  who loved our Vegan walnut cheese salad. Well done team.#wonkytable #cathedralquarterderby #wonkykitchen #eatdrinksmile https://t.co/JmfVJ4MzGt",231589177,2010-12-28T23:20:03.000Z,TheWonkyTable,"32 Sadler Gate, Derby, England",3570,,8,1,0.8652
3854,1090397943675392002,2019-01-29 23:55:03+00:00,#HuileDeRicin #Cancer #Banquier #Reptile #HaleineDePoney #Communisme \n#Goulag #JusDeChaussette #TripesÀLaModeDeCaen \n#Énarchie\n#Démangeaisons #StaphylocoqueDoré #AlainDuhamel\n#Hijab #Niqab #Burqa\n#ArtContemporain\n#Végan\n#ViolencesPolicières\n#EnMêmeTemps\n#CyrilHanouna\n#ENMARCHE\n😎 https://t.co/F7XYUwHMf7,979675582245064704,2018-03-30T11:03:55.000Z,TDeransart,"Strasbourg, France",1770,,2,1,0.0
3855,1090397936209534976,2019-01-29 23:55:01+00:00,"Stopped by Leef and Stem before walking through Brydon Lagoon today! If you’re vegan or just like good food, Leef + Stem is a must🤤 @ Langley, British Columbia — in Langley, BC, Canada https://t.co/2JpMQSdCmO",393382160,2011-10-18T13:11:29.000Z,downtownlangley,"City of Langley, BC",2322,,2,0,0.5848
3859,1090397915263258624,2019-01-29 23:54:56+00:00,10 Vegan Things to Eat When It&amp;#8217;s Cold AF https://t.co/rR3vZw2aSl,110014280,2010-01-31T01:56:38.000Z,Bonnieinchgo,Out there,15223,,0,0,0.0
3860,1090397913010720768,2019-01-29 23:54:55+00:00,"@ZoeSTodd @solidfreez Many products have ethical conundrums, vegan or not.\n\nhttps://t.co/TyrdcsKWt4",1071794365,2013-01-08T19:31:34.000Z,hyperubik,"Walla Walla, Washington",247,,0,0,0.5106
3862,1090397906018992129,2019-01-29 23:54:54+00:00,@cotiesposito_ Sé que lo estás diciendo porque querés hacerme desear tu vegan food Y ESTÁ FUNCIONANDO.,791473296,2012-08-30T12:18:55.000Z,Nekiwa,,544,,0,0,0.0
3864,1090397897001185286,2019-01-29 23:54:51+00:00,"@DanaPiccoli @hollygonitely If you're looking for a nice vegan recipe, I tried this one recently and it's amazing: https://t.co/bnsZlqwXKY",475414566,2012-01-27T01:24:53.000Z,darkbluecaro,"Quebec, Quebec, Canada",216,,2,0,0.765
3868,1090397872309325824,2019-01-29 23:54:46+00:00,That vegan food fucked me up 🤮,3076306977,2015-03-07T02:36:53.000Z,LSynnn,,2014,,1,0,-0.6597
3869,1090397858564587520,2019-01-29 23:54:42+00:00,"This Middle-Eastern vegan bake was out of this world delicious! I do have to warn you it will take a bit of time to prep, bit #absolutely #delish ...worth it! https://t.co/8cnpatTR3A",3145854484,2015-04-07T23:15:12.000Z,NinaMartinic,Toronto,8,,0,0,0.5972
3870,1090397857041924096,2019-01-29 23:54:42+00:00,"@meatymcsorley If your vegan, but not on the side of social justice for humans then your probably not a vegan and more of a furry.",606741877,2012-06-12T23:51:19.000Z,WoundedGod,,19,,8,0,0.6808
