index,id,created_at,text,author.id,author.created_at,author.username,author.location,author.public_metrics.followers_count,geo.full_name,public_metrics.like_count,public_metrics.retweet_count,sentiment
96,1085916202172592129,2019-01-17 15:06:12+00:00,Introducing startup 7/15 of Accelerate ME’s 2019 cohort:\n\nMeet Harrison and Stan from Global Source Kitchen!\n💡Global Source Kitchen brings you delicious vegan food inspired by worldwide cuisines🌱🍽\nFollow here👇🏼\n📍https://t.co/gVspfy6iGm\n📍https://t.co/SmWXSnbBex https://t.co/wR5shTItEP,2380669980,2014-03-09T16:07:07.000Z,AccelerateMeCo,,308,"Manchester, England",3,2,0.8016
98,1085829543921893376,2019-01-17 09:21:51+00:00,"I’m CONVINCED that PETA is run by people like Piers Morgan who are anti-veggie/vegan, because this ain’t it sis ... https://t.co/gnIaIZvNy8",459440997,2012-01-09T17:30:52.000Z,AndyDO_,"Manchester, England",3440,"Manchester, England",8,0,0.7125
99,1085642722298511366,2019-01-16 20:59:29+00:00,"Manchester was amazing with the lads these past few days, everything was incredible but I was v v pleased that they were more than happy to come and eat vegan food with me and (obviously) ended up liking it too. Even if @Skullhunter_343 asked if Orange juice was vegan... https://t.co/gEzx2kTLC6",154611398,2010-06-11T18:32:50.000Z,ryanffc97,"Hertfordshire, England",1362,"Manchester, England",11,0,0.9457
100,1085641232695640066,2019-01-16 20:53:34+00:00,"Online now! 64 Colours, Super Pigmented, Vegan and Plastic Free! Check out our Pigments! Link in Bio!\n❤💙💚💛🖤🧡💜 @ Affleck's https://t.co/Nc4wTzjbbV",2922138371,2014-12-14T23:14:34.000Z,muobucosmetics,"Manchester, England",113,"Manchester, England",0,0,0.8544
102,1085633961466961920,2019-01-16 20:24:41+00:00,@WorkerBeeMarket @LemonDrizzleHM @gavinsbiltong @azulito_coffee Vegan Poochy Treats are thrilled to be in such good company. #plantbased#dogtreats#vegan#healthy#Manchester#SBS#WorkerBeeMarkets#VeganPoochyTreats,965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",1,0,0.7003
103,1085622191574659072,2019-01-16 19:37:55+00:00,Latest news! Vegan Poochy Treats will be having our dog balloons for the kiddies on Saturday at Stafford Makers Market#balloons#dogballoons#children#VeganPoochyTreats🐶🐕🎈🎈🎈,965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",0,0,0.0
104,1085621390194167809,2019-01-16 19:34:43+00:00,Vegan Poochy Treats will be at Stafford Makers Market on Saturday. Bring your dog for some mega healthy treats-your dog doesn’t have to be vegan- it just has to be a dog to enjoy our plant based dog treats. #vegan#dog#Stafford#MakersMarkets#plantbased#SBS,965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",2,0,0.7096
105,1085586302303645696,2019-01-16 17:15:18+00:00,I used to think people who are vegan are limited on what they can eat but that's not true at all. There's so much choice out there! I also feel   a lot more confident in my body too. It's a win win!\nEventually I want to cut out all food that conain animal products all together,618507990,2012-06-25T20:55:10.000Z,leah_wells_,"Manchester, England",4697,"Manchester, England",1,0,0.783
106,1085584523742584833,2019-01-16 17:08:14+00:00,"Since cutting meat out of my life completely and cutting down on dairy, I've been feeling a lot better about myself especially mentally. I've never been so motivated to cook/ bake before, especially trying out vegan recipes.",618507990,2012-06-25T20:55:10.000Z,leah_wells_,"Manchester, England",4697,"Manchester, England",1,0,0.7404
107,1085556335519977472,2019-01-16 15:16:13+00:00,Ten points to queen @AnitaaWheeler for bringing me this vegan chocolate bar of dreams this morning 💭 #Veganuary https://t.co/it5IH8j6gV,76924249,2009-09-24T12:12:41.000Z,anna_perkins,"Manchester, UK",640,"Manchester, England",3,0,0.4019
108,1085550770207014912,2019-01-16 14:54:06+00:00,Our #glutenfree free# vegan creamy #tomato and #pepper #soupseason @ The Mcr Vegan Cafe &amp; Wellbeing Centre https://t.co/HN8fAymA6X,395226916,2011-10-21T10:23:53.000Z,3MT_Manchester,Manchester,7263,"Manchester, England",0,0,0.0
110,1085482465127530496,2019-01-16 10:22:41+00:00,"@Lawrence_Jones It’s a bit like the Greggs vegan sausage rolls - in the first few days while we were all praising it, my friends working in construction, plumbing, electric etc hadn’t even heard of it.",186401203,2010-09-03T10:59:24.000Z,NinaSawetz,"Manchester, England",5837,"Manchester, England",0,0,0.8442
111,1085466246844276736,2019-01-16 09:18:14+00:00,We’ve gone VEGAN today with our honey chilli jack fruit hot wrap with spinach and rice come in and give it a try - we also have @Cheshirebakeho1 potato and feta rolls @cohubdidsbury… https://t.co/9ctkjyJdRl,626461335,2012-07-04T11:22:44.000Z,Susanwarren24,Cheshire,214,"Manchester, England",0,0,0.0
112,1085433301622554624,2019-01-16 07:07:20+00:00,Help me reach 100 followers — I’m halfway of the way there!#vegan#dog#dogtreats#plantbased#manchester#working#smallbusiness#VeganPoochyTreats https://t.co/OrTgIAHU9L,965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",3,0,0.4753
114,1085220142248804352,2019-01-15 17:00:18+00:00,Vegan cheesy bean pasty!!! https://t.co/mhtcUwCydm,4001305157,2015-10-20T10:28:50.000Z,micahscotttt,"Cupar, Scotland",3287,"Manchester, England",9,0,0.0
116,1085193568577155072,2019-01-15 15:14:43+00:00,"Let’s settle this... Bacon Butty, Chip Barm or @GreggsOfficial Vegan Roll 😂 https://t.co/HOJOXCbyAN",2271973298,2014-01-01T18:47:51.000Z,NibbleHQ,"Manchester, England",645,"Manchester, England",2,0,0.0
117,1085170808199266304,2019-01-15 13:44:16+00:00,Amazing cake! #vegan #vegancake #veganuary #mcrvegancafe #affleckspalace @ The Mcr Vegan Cafe &amp; Wellbeing Centre https://t.co/bP1yAyZtIu,47148961,2009-06-14T18:54:51.000Z,RoLacey,Suffolk,133,"Manchester, England",1,0,0.6239
118,1085143084894171136,2019-01-15 11:54:07+00:00,I’ve only just noticed that the Greggs in Chorlton shut down in December. They only needed to hold on two more weeks and they would have been sausage-rolling in vegan cash 😢.,96381188,2009-12-12T17:21:41.000Z,drjjlean,"Manchester, UK",574,"Manchester, England",0,1,0.0
119,1084938110495084544,2019-01-14 22:19:37+00:00,"Oh, the pain: the Gregg’s in the vegan-est area of Manchester closed down just when the vegan sausage rolls were coming. @ Chorlton-cum-Hardy https://t.co/92YkCcpy1J",23213450,2009-03-07T17:27:50.000Z,colm59,Manchester UK,54,"Manchester, England",0,0,-0.5106
120,1084932218240278529,2019-01-14 21:56:12+00:00,"@DeborahMeaden - Vegan Poochy Treats handmake in Manchester plant based vegan dog treats. Your dog doesn’t have to be vegan to enjoy our super tasty treats. Can we send you some samples -on the kennel, as we’d love your opinion! Thanks. #plantbased#dogs#vegan#VeganPoochyTreats https://t.co/R3GD1qd9Ux",965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",0,0,0.9381
121,1084928073672335361,2019-01-14 21:39:44+00:00,I made #vegan brownies and they taste amazing 😍 https://t.co/DybVh2U6ln,618507990,2012-06-25T20:55:10.000Z,leah_wells_,"Manchester, England",4697,"Manchester, England",2,0,0.5859
122,1084898076127580160,2019-01-14 19:40:32+00:00,"Staring  #veganuary with the positive vibes and a brand new cruelty free beauty box by naturasiberica_uk 🌿This  #limitededition collection include ten vegan ,#natural and #organic… https://t.co/L7ent7WlY9",977328326548316162,2018-03-23T23:36:45.000Z,into_trends,"England, United Kingdom",81,"Manchester, England",1,0,0.7783
123,1084870405909856256,2019-01-14 17:50:35+00:00,Just like #mamma used to make it. #vegan #cake #veganuary @ The Mcr Vegan Cafe &amp; Wellbeing Centre https://t.co/be9cmO90cE,395226916,2011-10-21T10:23:53.000Z,3MT_Manchester,Manchester,7263,"Manchester, England",1,0,0.3612
124,1084865198656237568,2019-01-14 17:29:53+00:00,Jake Latchford's #Birthday #platter. #vegan #veganuary2019 @ The Mcr Vegan Cafe &amp; Wellbeing Centre https://t.co/lNJ4aH20jP,395226916,2011-10-21T10:23:53.000Z,3MT_Manchester,Manchester,7263,"Manchester, England",1,0,0.0
125,1084836129742966785,2019-01-14 15:34:23+00:00,came into town for a vegan sausage roll but all 5 greggs i went in are sold out lol i’m sad,761785176,2012-08-16T15:44:52.000Z,darkIands,manchester ,627,"Manchester, England",4,0,-0.1154
126,1084813712983244800,2019-01-14 14:05:18+00:00,"The referendum was essentially inviting a vegan out for dinner and the host stating that there will be definitely vegan options on the menu when really they weren’t so sure. After the vegan said yes, there were no vegan options and now they’re stuck in a restaurant eating chips.",22940877,2009-03-05T16:38:16.000Z,davidhattonbook,"Horwich, Greater Manchester",1678,"Manchester, England",0,0,0.7573
127,1084796679235219456,2019-01-14 12:57:37+00:00,@jamescaan - @PoochyVegan - Vegan Poochy Treats are happy today - despite it being Monday! Booked in to some great events to sell our plant based dog treats. Your dog doesn’t have to be vegan-it just has to be a dog#dogs#vegan#plantbased,965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",0,0,0.8439
128,1084788703799721984,2019-01-14 12:25:56+00:00,"Vegan Myths: Will farmed animals become extinct and meat in shops be wasted if we don’t eat them? Where do you get your protein? But fish don’t feel pain, right? Vegans have nothing to eat! • Find the answers: https://t.co/RgDdIovGKf | #Veganuary #Vegan #Manchester https://t.co/l1zHBygBbW",958637593771565057,2018-01-31T09:46:27.000Z,39Deansgate_MCR,"Manchester, England",445,"Manchester, England",0,0,-0.8091
130,1084774163003424768,2019-01-14 11:28:09+00:00,@ThatBloominLily Vegan,1257322236,2013-03-10T15:51:50.000Z,DylanGinno,"Manchester, England",1703,"Manchester, England",0,0,0.0
131,1084755563634921472,2019-01-14 10:14:14+00:00,I want to reach peak veganism in 2019 so I’m going to go and let a bunch of cows trample me to death,381385108,2011-09-28T07:21:26.000Z,eleanordawson97,Hull/ Manchester,487,"Manchester, England",5,0,-0.5423
132,1084718262028398594,2019-01-14 07:46:01+00:00,#vegan #treats #bananaloaf #ezrasaysletseatcake #veganjanuary #whenitsgoneitsgone #ezraandgil @ Ezra &amp; Gil https://t.co/tKBDmCwoAM,3037054786,2015-02-14T15:44:35.000Z,ezra_gil,Manchester Northern Quarter,2063,"Manchester, England",0,0,0.0
134,1084712281278173185,2019-01-14 07:22:15+00:00,"@swann239 @Tweets4Vegans #vegan#dog#dogtreats#manchester#uk#Vegan Poochy Treats supply handmade vegan plant based dog treats, no additives. Free U.K. delivery. https://t.co/l9o1dDYpPD",965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",0,1,0.2732
136,1084594398153846784,2019-01-13 23:33:49+00:00,"In my early 20s I realised I was using drugs because I didn’t like some of who I was. \nI went sober for 7 years. Studied Buddhism, meditated daily, went mostly vegan, made friends with myself in the end.",722491561452376069,2016-04-19T18:26:26.000Z,CloudwaterPaul,The Unravelling Kingdom,3626,"Manchester, England",5,0,0.6808
137,1084547356975083520,2019-01-13 20:26:54+00:00,Loaded potato wedges with BBQ pulled jack fruit thanks to the @coopukfood #vegan #ceueltyfree #veganforanimals #veganfortheplanet @ City of Salford https://t.co/whBb96cd40,24395148,2009-03-14T16:58:49.000Z,nick_shack,Manchester,134,"Salford, England",1,2,0.4404
138,1084530233846439939,2019-01-13 19:18:52+00:00,Some vegan grub Today's special\nSpicy cheese \n\n#Vegan #Manchester #Food #junkfood @ V Rev Vegan Diner https://t.co/ussC5bcPkx,46007410,2009-06-10T01:53:01.000Z,Dale_smart,Nottingham England ,657,"Manchester, England",0,0,0.0
139,1084506696133890048,2019-01-13 17:45:20+00:00,@PrestonVegan Vegan Poochy Treats are looking forward to coming to your lovely event. #Preston#Vegan#DogTreats#PlantBased#HealthyDogs#LoveDogs,965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",0,0,0.5859
141,1084505739656396800,2019-01-13 17:41:32+00:00,@TheoPaphitis #SBS Vegan Poochy Treats are a small (at the moment) company from Manchester supplying handmade vegan dog treats. Your dog doesn’t have to be vegan - it just has to be a dog to enjoy our plant based healthy dog treats Free U.K. Delivery. #Vegan#Dogs#PlantBased#VeganPoochyTreats https://t.co/kGRh5Kntku,965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",4,0,0.8481
143,1084428336997249025,2019-01-13 12:33:57+00:00,@staciep90 I tried a vegan sausage roll from Greggs the other day. Let's just say I won't be eating a second one. 😣,117679789,2010-02-26T07:57:57.000Z,HollyMLoughton,"Manchester, England",1922,"Manchester, England",2,0,0.0
145,1084420787489132544,2019-01-13 12:03:57+00:00,"Next time somebody tells you they are vegan, why not try saying ‘Thank you’ rather than rolling your eyes? 😌 https://t.co/uirJnNQLdw",29897688,2009-04-09T02:31:51.000Z,madebyjake,"London, England",2391,"Manchester, England",1,0,0.0
146,1084367013424873473,2019-01-13 08:30:17+00:00,Vegetarian or vegan? We've got loads of options on the menu. This month's favourite is our veggie burger and toasted ciabatta with fresh salsa garlic oil and pesto. https://t.co/vEi4VXrXhf,3874235235,2015-10-05T20:43:51.000Z,19cafebar,"19 Lever Street, M1 1BY",1045,"Manchester, England",0,0,0.3182
147,1084197533927260161,2019-01-12 21:16:50+00:00,@SkipsterIIX How did you know he was a vegan?,1515251,2007-03-19T15:10:22.000Z,londonpommie,London,231,"Manchester, England",0,0,0.0
148,1084108621271744512,2019-01-12 15:23:31+00:00,@TheoPaphitis #SBS #VeganPoochyTreats#Vegan#PlantBased#DogTreats\nVegan Poochy Treats are at Stockport Toy Dog Show tomorrow. That’s real dogs which are small! We’re super excited to be invited to have a stall with our mega healthy and mega tasty plant based dog treats. #SBS https://t.co/aaUdFzvaLG,965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",0,0,0.8172
149,1084064237377466373,2019-01-12 12:27:09+00:00,They say football is highs and lows.\n\nThe Highs: beating a premier league team in the cup after being 1-0 down and scoring a last minute winner\n\nThe Lows: losing at home in the 4th tier of English football against a vegan team with broccoli on their shirts \n\n#oafc,38509545,2009-05-07T20:27:35.000Z,steshipman,"Stockport, England",1510,"Manchester, England",10,0,-0.7506
150,1084058619686150144,2019-01-12 12:04:50+00:00,Just got to try one of these @McrVeganCentre made by our amazing team of young #trainees. \n#vegan #vegetarian #breakfast https://t.co/1CtRg6mKHP,395226916,2011-10-21T10:23:53.000Z,3MT_Manchester,Manchester,7263,"Manchester, England",1,1,0.5859
151,1084014512473141249,2019-01-12 09:09:34+00:00,"Well this group was a blast to teach. We had 9 fabulous ladies and 1, no less than fabulous, gentleman, join us for our Vegan Street Food Fiesta cookery class. Much fun was had. Much… https://t.co/yHgav1Plmg",198114718,2010-10-03T11:47:01.000Z,TheSpiceClub,"B'HAM, MCR & ONLINE",5196,"Manchester, England",1,0,0.936
152,1084012536268312576,2019-01-12 09:01:43+00:00,With 3 million people expected to go vegan this January good to hear that @marksandspencer have launched an extensive range of affordable vegan shoes https://t.co/KEun3MBk57 #Veganuary #Vegan,20930390,2009-02-15T19:27:10.000Z,susanleigh1,United Kingdom,1936,"Manchester, England",0,1,0.5267
153,1084011997166006272,2019-01-12 08:59:34+00:00,The early bird catches all the vegan stuff from marksandspencerfoodpr @marksandspencer 😋 Doubled up on gluten free chicken nuggets because who wouldn't want that? 😁 So excited about the… https://t.co/D8YVBbl3FC,217606974,2010-11-20T00:20:58.000Z,lukemedwynjones,Chorlton,331,"Manchester, England",0,0,0.6976
154,1084011376350281728,2019-01-12 08:57:06+00:00,"Well this group was a blast to teach. We had 9 fabulous ladies and 1, no less than fabulous, gentleman, join us for our Vegan Street Food Fiesta cookery class. Much fun was had. Much… https://t.co/FY4wR7K4Gi",198114718,2010-10-03T11:47:01.000Z,TheSpiceClub,"B'HAM, MCR & ONLINE",5196,"Manchester, England",0,0,0.936
156,1084003996296196102,2019-01-12 08:27:47+00:00,"all of the vegan options i’ve tried from there have been bloody ace, highly rate them all https://t.co/doSR3uIj3c",1975592166,2013-10-20T16:23:55.000Z,kayleyc0rnelius,"Manchester, England",2237,"Manchester, England",1,0,-0.4404
157,1083955086815043584,2019-01-12 05:13:26+00:00,"@TheoPaphitis Vegan Poochy Treats #SBS#DogTreats#Vegan. Vegan Poochy Treats are vegan plant based dog treats made in Manchester. Your dog doesn’t have to be vegan to enjoy these treats, it just has to be a dog! #SBS#Vegan#Manchester#hope#entrepreneur#SBS https://t.co/HvpD6K1Jyo",965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",1,0,0.5411
159,1083952847878832128,2019-01-12 05:04:32+00:00,@jamescaan We’ve found the success gene. Many years to locate it but after 45 years my daughter had an idea of a fantastic dog treat. Lots of very hard work and it’s definitely a very positive future. Vegan Poochy Treats. Loved by all dogs.#vegan#dogs#plantbased#VeganPoochyTreats https://t.co/3Nl2kaUx2H,965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",2,0,0.9776
160,1083949310298021888,2019-01-12 04:50:29+00:00,Vegan Poochy Treats will be at Preston Vegan Market with our mega healthy and mega tasty super treats. Plant based. Loved by all dogs. No wheat. No additives. #vegan#plantbased#Preston#dogtreats#handmade#VeganPoochyTreats https://t.co/ddiotVFG22,965898809946640384,2018-02-20T10:39:56.000Z,PoochyVegan,United Kingdom,97,"Manchester, England",1,1,0.7964
161,1083820647111892992,2019-01-11 20:19:13+00:00,everytime i try and get a vegan sausage roll they dont have it 🤬🤬🤬🤬,353073130,2011-08-11T14:21:31.000Z,arabellarcm,London/Manchester ,770,"Manchester, England",1,0,0.0
162,1083779680078086147,2019-01-11 17:36:26+00:00,Dry January? Vegan January? What the bloody hell is going on with people. Grow up and enjoy life.,97710080,2009-12-18T17:19:20.000Z,jodemrj,"ÜT: 53.52845,-2.279625",1254,"Manchester, England",5,0,-0.6868
163,1083753428310999040,2019-01-11 15:52:07+00:00,"Because I never buy eggs 🤣! #vegan @ Whalley Range, Manchester https://t.co/izTMxdVsFr",532273591,2012-03-21T14:32:38.000Z,sirrgr,Manchester,178,"Manchester, England",0,0,0.0
164,1083743283044667394,2019-01-11 15:11:48+00:00,@GreggsOfficial vegan steak bake !!,761785176,2012-08-16T15:44:52.000Z,darkIands,manchester ,627,"Manchester, England",5,0,0.0
165,1083697974050467840,2019-01-11 12:11:45+00:00,#Vegan Borscht and homemade Focaccia 🍞available to eat in or takeaway!\n\n#veganuary #manchesternorthernquarter #mcreats #soupkitchenmcr @ Soup Kitchen https://t.co/mnZnIHO1Km,137264071,2010-04-26T08:17:13.000Z,soupmanchester,Manchester,36843,"Manchester, England",0,1,0.0
166,1083672597567545344,2019-01-11 10:30:55+00:00,Prepping for a Canape party this evening. These pistachio truffles are just delicious (taste testing to make sure they are top top!) they are #vegan  #glutenfree and #sugarfree ! Can they… https://t.co/F3V8Et4EkC,2435296310,2014-04-09T11:14:28.000Z,Tastethelovemcr,Manchester,775,"Manchester, England",1,0,0.8774
167,1083672074877616128,2019-01-11 10:28:50+00:00,@trattoriamilano Please could you add some vegan options to your breakfast menu. I love it here but I always have to negotiate something suitable. #vegan #Veganuary2019 #veganuary even @GreggsOfficial have  #VeganSausageRolls https://t.co/00MjGuS0NO,106602916,2010-01-20T02:40:13.000Z,g_fielding,"Manchester, England",1250,"Manchester, England",0,0,0.5023
168,1083657506843430912,2019-01-11 09:30:57+00:00,gonna finally buy myself a vegan sausage roll from greggs after uni and i am BUZZING,1975592166,2013-10-20T16:23:55.000Z,kayleyc0rnelius,"Manchester, England",2237,"Manchester, England",0,0,0.0
169,1083647793477140480,2019-01-11 08:52:21+00:00,Love cookie dough? You need these #vegan chocolate chunk bites in your life 😋🍫 Recipe over here! https://t.co/qEUCaowedC @montezumas \n\n#glutenfree #dairyfree #Veganuary2019 https://t.co/G6IxVBjoci,219090869,2010-11-23T22:20:53.000Z,SpamellaB,Manchester,12175,"Manchester, England",7,1,0.6696
170,1083627563380080640,2019-01-11 07:31:58+00:00,New Year Dining 2019 – The Best “Quick” &amp; Healthy Vegan Slow- Cooker Recipe Ever! https://t.co/RrKbZ63try https://t.co/vnvrnhEkr6,95429612,2009-12-08T14:23:25.000Z,Airozuru,"Manchester, England",2436,"Manchester, England",0,0,0.8016
171,1083513386548236288,2019-01-10 23:58:16+00:00,"Imagine being the only person in the world still talking about vegan sausage rolls like gtfo it, it’s just food.",96629424,2009-12-13T21:27:01.000Z,watchinharrison,"Manchester, England",5123,"Manchester, England",7,0,0.3612
172,1083507348973539328,2019-01-10 23:34:17+00:00,"Quorn usually isn’t vegan and usually contains some type of animal product, but yes. https://t.co/Pv9COslkIZ",4001305157,2015-10-20T10:28:50.000Z,micahscotttt,"Cupar, Scotland",3287,"Manchester, England",0,0,0.5499
173,1083474050163400709,2019-01-10 21:21:58+00:00,@QuornFoods it’s Vegan-uary NOT Ve-GAN-uary 👎🏻,555039241,2012-04-16T11:01:21.000Z,MDOG_Manchester,Manchester,10531,"Manchester, England",0,0,0.0
175,1083463867622150144,2019-01-10 20:41:30+00:00,@VeganOlive1 Did you know goats feint when they get this excited? 👌🏼 #oatlyicecream (btw there’s a fab vegan ice cream recipe in #MyVeganTravels - use @OatlyUK barista - u can thank me later 😆) https://t.co/WFVRUqomTf,228799086,2010-12-20T18:18:36.000Z,thehungrygecko,Manchester,14714,"Manchester, England",3,0,0.8047
177,1083438419596984321,2019-01-10 19:00:23+00:00,"@MetMUnch @MMU_Food @TheVeganSociety @vegsoc @veganshirtsuk @HalehMoravej @MMUEnvironment @mmupeopleplanet @NUS_sustainable @WeAreVeganuary @TheUnionMMU @UoE_Sus @MetMUnch Why not start #Veganuary with an amazing homemade vegan icecream? Mashed frozen bananas with a touch of almond milk (or your choice of milk) and a flavouring, I chose peanut butter! Not only does it sate food cravings, but it is healthier than regular icecream! 🍌🍌🍌 https://t.co/LPSgn5tCNX",910511814336761856,2017-09-20T14:31:47.000Z,hfield_louise,"Hampshire, UK",125,"Manchester, England",2,1,0.4559
178,1083434228853952512,2019-01-10 18:43:44+00:00,Can’t stop thinking about how a random (very angry) man started shouting at me and Shan about Gregg’s vegan sausage rolls AND THEN likened being vegan to being Al-Qaeda... what. https://t.co/UFZM2H34v8,52217874,2009-06-29T22:48:18.000Z,jessbehenna,"Plymouth, England",1810,"Manchester, England",0,0,-0.296
179,1083408364363804673,2019-01-10 17:00:57+00:00,Yes I know Christmas is over but who says I can't enjoy my mince pie! #costa #vegan #glutenfree #mincepie #myfavourite 😁🎄🖤 https://t.co/Mv7i1WuEfX,49672402,2009-06-22T16:04:55.000Z,alibobs7,Manchester,279,"Manchester, England",2,0,-0.4374
181,1083402314600378371,2019-01-10 16:36:55+00:00,Why does this freak of a man think that people only choose veganism as a way of being healthier??? 🤯 https://t.co/j6lMD1dd7z,711703047,2013-10-12T23:34:09.000Z,lalaminto98,,520,"Manchester, England",14,0,-0.6014
183,1083354484624027651,2019-01-10 13:26:51+00:00,"@piersmorgan Wines is made of grapes you absolute melt. Loads of wine is already vegan, it just means it isn't filtered through fish. \n\nWill you fuck off with the fake outrage.",45656005,2009-06-08T20:05:38.000Z,sarac93,"Manchester, England",1437,"Manchester, England",1,0,-0.872
184,1083341908468994048,2019-01-10 12:36:53+00:00,currently on a greggsathon tryna find a vegan sausage roll,2165002573,2013-10-30T15:43:35.000Z,alexevans_14,Manchester/Sheffield,482,"Manchester, England",1,0,0.0
185,1083338539700502528,2019-01-10 12:23:29+00:00,Yummy time for a treat after a busy morning. Vegan Banoffee cake from @northstardeli treat from hubby dearest he knows me well! #foodmcr #mcrfood #chorlton #vegantreats #vegancake… https://t.co/m0dOFiO3hV,110850940,2010-02-03T00:06:53.000Z,sarah_treecomms,Manchester,859,"Manchester, England",0,0,0.9299
186,1083331414395965441,2019-01-10 11:55:11+00:00,Beetroot and #chilli #burger #veganuary2019 @ The Mcr Vegan Cafe &amp; Wellbeing Centre https://t.co/UVGdRgUHoe,395226916,2011-10-21T10:23:53.000Z,3MT_Manchester,Manchester,7263,"Manchester, England",0,0,0.0
187,1083329459825139712,2019-01-10 11:47:25+00:00,#harrytrotter #wishes you a #happynewyear #veganuary2019 @ The Mcr Vegan Cafe &amp; Wellbeing Centre https://t.co/WG4kb7qZG9,395226916,2011-10-21T10:23:53.000Z,3MT_Manchester,Manchester,7263,"Manchester, England",0,0,0.0
188,1083324847239892993,2019-01-10 11:29:05+00:00,Find it at #hempology acroos the road from the #vegancafe #Afflecks #M11JG #oldhamstreetmanchester @ The Mcr Vegan Cafe &amp; Wellbeing Centre https://t.co/PK9kufgexN,395226916,2011-10-21T10:23:53.000Z,3MT_Manchester,Manchester,7263,"Manchester, England",0,0,0.0
189,1083321775512055809,2019-01-10 11:16:53+00:00,Have you had your #porridge today. You can have it any time of the day at the #cafe in #Afflecks #veganuary2019 #cold #winterwarmer @ The Mcr Vegan Cafe &amp; Wellbeing Centre https://t.co/uOmRlKsFud,395226916,2011-10-21T10:23:53.000Z,3MT_Manchester,Manchester,7263,"Manchester, England",1,0,0.0
190,1083268631386046465,2019-01-10 07:45:42+00:00,Whilst making my soya flat white the barista at the airport said “stupid vegans”. I’m not actually a vegan sir I just don’t drink cow. Sorry that my choice was so offensive. For all he knew I could have had an allergy.,917349493066158081,2017-10-09T11:22:17.000Z,klawsonactor,"East Midlands, England",622,"Manchester, England",15,0,-0.6329
192,1083085328334901248,2019-01-09 19:37:19+00:00,@chriscrescent @Bruntwood_UK Only if it’s vegan pesto🙈,209077292,2010-10-28T13:30:46.000Z,NikkiP_UK,"Appleton, England",874,"Manchester, England",1,0,0.0
194,1083077358544973824,2019-01-09 19:05:39+00:00,@morgancrawf Fat gay vegan!!,250047605,2011-02-10T09:23:55.000Z,charlmolwil,"Cardiff, Wales",729,"Manchester, England",1,0,0.0
195,1083040116849950721,2019-01-09 16:37:40+00:00,Would you try the new @GreggsOfficial vegan sausage roll? \n\n#veganuary #vegansausageroll #Greggs,742018013038268416,2016-06-12T15:37:35.000Z,utterly_feral,"North West, England",4183,"Manchester, England",0,2,0.0
196,1083039722224660481,2019-01-09 16:36:06+00:00,Just some of our 'grub and go' #snacks to trial for #veganuary2019 . Starts tomorrow. @ The Mcr Vegan Cafe &amp; Wellbeing Centre https://t.co/Zj3Z69ZGLy,395226916,2011-10-21T10:23:53.000Z,3MT_Manchester,Manchester,7263,"Manchester, England",0,0,0.0
197,1083017622764093440,2019-01-09 15:08:17+00:00,"Looking for a fast, delicious but healthy meal option? Try @BirdsEyeUK new Veggie Bowls! Full of plant-based goodness 🍴🌱👍\nhttps://t.co/wzll1uKTAk #veggiebowls #ad https://t.co/9F4m6rHHNw",219090869,2010-11-23T22:20:53.000Z,SpamellaB,Manchester,12175,"Manchester, England",2,0,0.8805
198,1083001409803558912,2019-01-09 14:03:51+00:00,Talk about taste sensation! Just had @Pret chefs special vegan Chakalaka wrap and could eat another they’re that tasty!  Please can they be put on the menu permanently? 😍 #Veganuary2019 #TasteSensation #ChefsSpecial,1129030908,2013-01-28T19:48:08.000Z,hayleyrdoyle,"Manchester, United Kingdom",624,"Manchester, England",1,0,0.6792
199,1082997937666428928,2019-01-09 13:50:04+00:00,I was so excited to get a vegan sausage roll that I accidentally went and barged past some lady in Greggs without realising she was in the queue bytexhusqgv,4001305157,2015-10-20T10:28:50.000Z,micahscotttt,"Cupar, Scotland",3287,"Manchester, England",9,0,0.0754
200,1082980255185453056,2019-01-09 12:39:48+00:00,Just ate one of those Vegan Sausage Rolls. Possibly better than the standard sausage meat ones!? Certainly less greasy and more flavourful / had a more peppery taste. Would buy again ⭐️⭐️⭐️⭐️⭐️,787760726,2012-08-28T20:08:14.000Z,BListAtCapital,"Manchester, England",12510,"Manchester, England",31,0,0.68
